#Hinchliff CE, Roalson EH (2012) Data from: Using supermatrices for phylogenetic inquiry: an example using the sedges. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.6p76c3pb
#http://datadryad.org/bitstream/handle/10255/dryad.38186/cyp_states.csv

name,tropical
Fimbristylis_calcicola,1
Fimbristylis_caloptera,1
Fimbristylis_cancellata,1
Fimbristylis_capilliculmis,1
Fimbristylis_cardiocarpa,1
Fimbristylis_caroliniana,0
Fimbristylis_carolinii,1
Fimbristylis_carpopoda,0
Fimbristylis_celebica,1
Fimbristylis_cephalophora,1
Fimbristylis_cephalotes,1
Fimbristylis_chingmaiensis,1
Fimbristylis_cinnamometorum,1
Fimbristylis_circumciliata,0
Fimbristylis_clavata,1
Fimbristylis_compacta,1
Fimbristylis_complanata,1
Fimbristylis_composita,1
Fimbristylis_consanguinea,1
Fimbristylis_contorta,1
Fimbristylis_corynocarya,1
Fimbristylis_costiglumis,1
Fimbristylis_crystallina,1
Fimbristylis_cuneata,1
Fimbristylis_cymosa,1
Fimbristylis_dauciformis,1
Fimbristylis_debilis,1
Fimbristylis_decipiens,0
Fimbristylis_densa,1
Fimbristylis_denudata,1
Fimbristylis_dichotoma,1
Fimbristylis_dichotomoides,0
Fimbristylis_dictyocolea,1
Fimbristylis_diglumoides,1
Fimbristylis_dimorphonucifera,1
Fimbristylis_diphylloides,0
Fimbristylis_dipsacea,1
Fimbristylis_disticha,1
Fimbristylis_distincta,1
Fimbristylis_dolera,1
Fimbristylis_doliiformis,1
Fimbristylis_dunlopii,1
Fimbristylis_dura,1
Fimbristylis_eichleriana,1
Fimbristylis_elegans,1
Fimbristylis_eligulata,1
Fimbristylis_engleriana,1
Fimbristylis_eragrostis,1
Fimbristylis_eremophila,1
Fimbristylis_falcata,1
Fimbristylis_falcifolia,1
Fimbristylis_fenestrata,1
Fimbristylis_ferruginea,1
Fimbristylis_fibrillosa,1
Fimbristylis_filifolia,0
Fimbristylis_fimbristyloides,1
Fimbristylis_fordii,0
Fimbristylis_fuchsiana,1
Fimbristylis_fulvescens,1
Fimbristylis_furva,1
Fimbristylis_fusca,1
Fimbristylis_fuscinux,1
Fimbristylis_fuscoides,1
Fimbristylis_gabonica,1
Fimbristylis_gambleana,1
Fimbristylis_gentarea,1
Fimbristylis_gigantea,1
Fimbristylis_glaucophylla,1
Fimbristylis_glazioviana,1
Fimbristylis_gracilenta,1
Fimbristylis_griffithii,1
Fimbristylis_hainanensis,0
Fimbristylis_hawaiiensis,1
Fimbristylis_henryi,0
Fimbristylis_hirsutifolia,1
Fimbristylis_hookeriana,1
Fimbristylis_humerosa,1
Fimbristylis_hyalina,1
Fimbristylis_hygrophila,1
Fimbristylis_inaguensis,1
Fimbristylis_insignis,1
Fimbristylis_intonsa,1
Fimbristylis_jucunda,1
Fimbristylis_juncea,1
Fimbristylis_juncocephala,1
Fimbristylis_kadzusana,0
Fimbristylis_kernii,1
Fimbristylis_kingii,1
Fimbristylis_kwantungensis,0
Fimbristylis_lanata,1
Fimbristylis_lanceolata,1
Fimbristylis_lasiophylla,1
Fimbristylis_latiglumifera,1
Fimbristylis_latinucifera,1
Fimbristylis_lawiana,1
Fimbristylis_laxiglumis,1
Fimbristylis_leptoclada,1
Fimbristylis_leucocolea,1
Fimbristylis_leucostachya,1
Fimbristylis_ligulata,1
Fimbristylis_limosa,1
Fimbristylis_lineatisquama,1
Fimbristylis_lithophila,1
Fimbristylis_littoralis,1
Fimbristylis_longibracteata,1
Fimbristylis_longispica,0
Fimbristylis_longistigmata,1
Fimbristylis_longistipitata,1
Fimbristylis_macassarensis,1
Fimbristylis_macrantha,1
Fimbristylis_madagascariensis,1
Fimbristylis_malayana,1
Fimbristylis_mangorensis,1
Fimbristylis_manilaliana,1
Fimbristylis_maracandica,0
Fimbristylis_merguensis,1
Fimbristylis_merrillii,1
Fimbristylis_mexicana,1
Fimbristylis_micans,1
Fimbristylis_microcarya,1
Fimbristylis_modesta,1
Fimbristylis_monospicula,1
Fimbristylis_monticola,1
Fimbristylis_mozambicensis,1
Fimbristylis_multicephala,1
Fimbristylis_multinervia,0
Fimbristylis_mycosa,1
Fimbristylis_nagpurensis,1
Fimbristylis_naikii,1
Fimbristylis_nanningensis,0
Fimbristylis_narayanii,1
Fimbristylis_neilsonii,0
Fimbristylis_nelmesii,1
Fimbristylis_neocaledonica,1
Fimbristylis_nigritana,1
Fimbristylis_nuda,1
Fimbristylis_nutans,1
Fimbristylis_oblonga,1
Fimbristylis_odontocarpa,1
Fimbristylis_onchnidiocarpa,1
Fimbristylis_ovata,1
Fimbristylis_oxystachya,1
Fimbristylis_pachyptera,1
Fimbristylis_palauensis,1
Fimbristylis_pallida,1
Fimbristylis_pandurata,1
Fimbristylis_parvilenta,1
Fimbristylis_pauciflora,1
Fimbristylis_paupercula,1
Fimbristylis_pentastachya,0
Fimbristylis_perlaxa,1
Fimbristylis_perpusilla,0
Fimbristylis_perspicua,1
Fimbristylis_phaeolepis,1
Fimbristylis_phaeoleuca,1
Fimbristylis_pierotii,0
Fimbristylis_pilifera,1
Fimbristylis_pilosa,1
Fimbristylis_polytrichoides,1
Fimbristylis_prabatensis,1
Fimbristylis_psammocola,0
Fimbristylis_psammophila,1
Fimbristylis_pseudomicrocarya,1
Fimbristylis_pseudonarayanii,1
Fimbristylis_pterygosperma,1
Fimbristylis_puberula,0
Fimbristylis_pubisquama,1
Fimbristylis_punctata,1
Fimbristylis_pustulosa,1
Fimbristylis_quadriflora,1
Fimbristylis_quinquangularis,1
Fimbristylis_rara,1
Fimbristylis_ratnagirica,1
Fimbristylis_raymondii,1
Fimbristylis_recta,1
Fimbristylis_rectifolia,1
Fimbristylis_rhizomatosa,1
Fimbristylis_rhodesiana,1
Fimbristylis_rhyticarya,1
Fimbristylis_rigidiuscula,1
Fimbristylis_rigidula,1
Fimbristylis_rufoglumosa,0
Fimbristylis_rugosa,1
Fimbristylis_rupestris,1
Fimbristylis_sachetiana,1
Fimbristylis_salbundia,1
Fimbristylis_sanjappae,1
Fimbristylis_savannicola,1
Fimbristylis_scaberrima,1
Fimbristylis_scabrida,1
Fimbristylis_scabrisquama,1
Fimbristylis_schoenoides,1
Fimbristylis_schultzii,1
Fimbristylis_schweinfurthiana,1
Fimbristylis_semarangensis,1
Fimbristylis_semidisticha,1
Fimbristylis_sericea,1
Fimbristylis_shimadana,0
Fimbristylis_signata,1
Fimbristylis_simaoensis,0
Fimbristylis_simplex,1
Fimbristylis_simpsonii,1
Fimbristylis_simulans,1
Fimbristylis_singularis,1
Fimbristylis_sleumeri,1
Fimbristylis_smitinandii,1
Fimbristylis_solidifolia,1
Fimbristylis_spadicea,1
Fimbristylis_sphaerocephala,1
Fimbristylis_spicigera,1
Fimbristylis_spiralis,1
Fimbristylis_splendida,1
Fimbristylis_squarrosa,1
Fimbristylis_squarrulosa,1
Fimbristylis_stauntonii,0
Fimbristylis_stenostachya,1
Fimbristylis_stigmatotecta,1
Fimbristylis_stolonifera,0
Fimbristylis_straminea,1
Fimbristylis_strigosa,1
Fimbristylis_striolata,1
Fimbristylis_subalata,1
Fimbristylis_subaristata,1
Fimbristylis_subdura,1
Fimbristylis_subinclinata,0
Fimbristylis_subtrabeculata,1
Fimbristylis_subtricephala,1
Fimbristylis_sumbaensis,1
Fimbristylis_swamyi,1
Fimbristylis_tamaensis,1
Fimbristylis_tenera,1
Fimbristylis_tenuicula,1
Fimbristylis_tenuinervia,1
Fimbristylis_tetragona,1
Fimbristylis_thermalis,0
Fimbristylis_thomsonii,1
Fimbristylis_tortifolia,1
Fimbristylis_trachycarya,1
Fimbristylis_trichocaulis,1
Fimbristylis_trichoides,1
Fimbristylis_trichophylla,1
Fimbristylis_triflora,1
Fimbristylis_trigastrocarya,1
Fimbristylis_tristachya,1
Fimbristylis_tumida,1
Fimbristylis_tunquinensis,1
Fimbristylis_turkestanica,0
Fimbristylis_uliginosa,1
Fimbristylis_ultragluma,1
Fimbristylis_umbellaris,1
Fimbristylis_unispicularis,1
Fimbristylis_urakasiana,1
Fimbristylis_vagans,1
Fimbristylis_vaginata,1
Fimbristylis_vahlii,1
Fimbristylis_vanoverberghii,1
Fimbristylis_variegata,0
Fimbristylis_villosissima,1
Fimbristylis_virella,1
Fimbristylis_warmingii,1
Fimbristylis_wetarensis,1
Fimbristylis_willdenowiana,1
Fimbristylis_woodrowii,1
Fimbristylis_wukungshanensis,0
Fimbristylis_xyridis,1
Fimbristylis_yunnanensis,1
Fimbristylis_zatei,1
Fimbristylis_zeylanica,1
Fuirena_abnormalis,1
Fuirena_appendiculata,1
Fuirena_arenosa,1
Fuirena_bernieri,1
Fuirena_boreocoerulescens,1
Fuirena_brachylepis,1
Fuirena_brasiliensis,1
Fuirena_bullifera,1
Fuirena_bushii,0
Fuirena_camptotricha,1
Fuirena_ciliaris,1
Fuirena_ciliaris,1
Fuirena_claviseta,1
Fuirena_coerulescens,0
Fuirena_cuspidata,1
Fuirena_ecklonii,0
Fuirena_enodis,0
Fuirena_felicis,1
Fuirena_friesii,1
Fuirena_gracilis,0
Fuirena_hirsuta,0
Fuirena_incompleta,1
Fuirena_incrassata,0
Fuirena_lainzii,1
Fuirena_leptostachya,1
Fuirena_longa,0
Fuirena_microcarpa,1
Fuirena_moritziana,1
Fuirena_multiflora,1
Fuirena_nudiflora,1
Fuirena_nyasensis,1
Fuirena_obcordata,1
Fuirena_ochreata,1
Fuirena_oedipus,1
Fuirena_ponmudiensis,1
Fuirena_pubescens,1
Fuirena_quercina,1
Fuirena_repens,0
Fuirena_rhizomatifera,0
Fuirena_robusta,1
Fuirena_sagittata,1
Fuirena_scirpoidea,0
Fuirena_simplex,1
Fuirena_simpsonii,1
Fuirena_somaliensis,1
Fuirena_squarrosa,0
Fuirena_stephani,1
Fuirena_striatella,1
Fuirena_stricta,1
Fuirena_subdigitata,1
Fuirena_swamyi,1
Fuirena_tenuis,0
Fuirena_trilobites,1
Fuirena_tuwensis,1
Fuirena_umbellata,1
Fuirena_uncinata,1
Fuirena_zambesiaca,1
Gahnia_ancistrophylla,0
Gahnia_aristata,0
Gahnia_aspera,1
Gahnia_australis,0
Gahnia_baniensis,1
Gahnia_beecheyi,1
Gahnia_decomposita,0
Gahnia_deusta,0
Gahnia_drummondii,0
Gahnia_erythrocarpa,0
Gahnia_filifolia,0
Gahnia_filum,0
Gahnia_graminifolia,0
Gahnia_grandis,0
Gahnia_howeana,0
Gahnia_hystrix,0
Gahnia_insignis,0
Gahnia_javanica,1
Gahnia_lacera,0
Gahnia_lanaiensis,1
Gahnia_lanigera,0
Gahnia_marquisensis,1
Gahnia_melanocarpa,0
Gahnia_microcarpa,1
Gahnia_microstachya,0
Gahnia_novocaledonensis,1
Gahnia_pauciflora,0
Gahnia_procera,0
Gahnia_radula,0
Gahnia_rigida,0
Gahnia_schoenoides,1
Gahnia_sclerioides,0
Gahnia_setifolia,0
Gahnia_sieberiana,1
Gahnia_sinuosa,1
Gahnia_subaequiglumis,0
Gahnia_trifida,0
Gahnia_tristis,1
Gahnia_vitiensis,1
Gahnia_xanthocarpa,0
Gymnoschoenus_anceps,0
Gymnoschoenus_sphaerocephalus,0
Hellmuthia_membranacea,0
Hypolytrum_africanum,1
Hypolytrum_amorimii,1
Hypolytrum_amplum,1
Hypolytrum_angolense,1
Hypolytrum_bahiense,1
Hypolytrum_balakrishnanii,1
Hypolytrum_bullatum,1
Hypolytrum_cacuminum,1
Hypolytrum_capitulatum,1
Hypolytrum_chevalieri,1
Hypolytrum_compactum,1
Hypolytrum_dissitiflorum,1
Hypolytrum_elegans,1
Hypolytrum_espiritosantense,1
Hypolytrum_flavinux,1
Hypolytrum_formosanum,0
Hypolytrum_glaziovii,1
Hypolytrum_glomerulatum,1
Hypolytrum_hainanense,1
Hypolytrum_heteromorphum,1
Hypolytrum_heterophyllum,1
Hypolytrum_humile,1
Hypolytrum_jardimii,1
Hypolytrum_jenmanii,1
Hypolytrum_lancifolium,1
Hypolytrum_laxum,1
Hypolytrum_leptocalamum,1
Hypolytrum_longifolium,1
Hypolytrum_longirostre,1
Hypolytrum_lucennoi,1
Hypolytrum_mauritianum,1
Hypolytrum_nemorum,1
Hypolytrum_nudicaule,1
Hypolytrum_nudum,1
Hypolytrum_ohwianum,1
Hypolytrum_pallidiceps,1
Hypolytrum_paraense,1
Hypolytrum_paucistrobiliferum,1
Hypolytrum_poecilolepis,1
Hypolytrum_polystachyum,1
Hypolytrum_pseudomapanioides,1
Hypolytrum_pulchrum,1
Hypolytrum_pynaertii,1
Hypolytrum_rigens,1
Hypolytrum_scaberrimum,1
Hypolytrum_schnellianum,1
Hypolytrum_schraderianum,1
Hypolytrum_secans,1
Hypolytrum_senegalense,1
Hypolytrum_sphaerostachyum,1
Hypolytrum_spongiosum,1
Hypolytrum_stemonifolium,1
Hypolytrum_strictum,1
Hypolytrum_subcompositus,1
Hypolytrum_supervacuum,1
Hypolytrum_testui,1
Hypolytrum_turgidum,1
Hypolytrum_unispicatum,1
Hypolytrum_verticillatum,1
Isolepis_alpina,0
Isolepis_angelica,0
Isolepis_antarctica,0
Isolepis_aucklandica,1
Isolepis_basilaris,0
Isolepis_beccarii,1
Isolepis_bicolor,1
Isolepis_brevicaulis,0
Isolepis_bulbifera,0
Isolepis_caligenis,0
Isolepis_capensis,0
Isolepis_carinata,0
Isolepis_cernua,1
Isolepis_congrua,0
Isolepis_costata,1
Isolepis_crassiuscula,1
Isolepis_cyperoides,0
Isolepis_diabolica,0
Isolepis_digitata,0
Isolepis_expallescens,0
Isolepis_fluitans,1
Isolepis_gaudichaudiana,0
Isolepis_graminoides,1
Isolepis_habra,1
Isolepis_hemiuncialis,0
Isolepis_hookeriana,0
Isolepis_humbertii,1
Isolepis_humillima,1
Isolepis_hystrix,0
Isolepis_incomtula,0
Isolepis_inconspicua,0
Isolepis_inundata,0
Isolepis_inyangensis,1
Isolepis_karroica,0
Isolepis_keniaensis,1
Isolepis_kilimanjarica,1
Isolepis_leptostachya,0
Isolepis_leucoloma,0
Isolepis_levynsiana,0
Isolepis_ludwigii,0
Isolepis_marginata,0
Isolepis_minuta,0
Isolepis_montivaga,0
Isolepis_moseleyana,0
Isolepis_natans,1
Isolepis_nigricans,1
Isolepis_oldfieldiana,0
Isolepis_omissa,1
Isolepis_pellocolea,0
Isolepis_pottsii,0
Isolepis_praetextata,0
Isolepis_producta,0
Isolepis_prolifera,0
Isolepis_pseudosetacea,0
Isolepis_pusilla,0
Isolepis_ranko,0
Isolepis_reticularis,0
Isolepis_rubicunda,0
Isolepis_ruwenzoriensis,1
Isolepis_sepulcralis,1
Isolepis_setacea,1
Isolepis_sororia,0
Isolepis_stellata,0
Isolepis_striata,0
Isolepis_subtilissima,1
Isolepis_sulcata,0
Isolepis_tasmanica,0
Isolepis_tenuissima,0
Isolepis_trachysperma,0
Isolepis_varians,0
Isolepis_venustula,0
Isolepis_victoriensis,0
Isolepis_wakefieldiana,0
Karinia_mexicana,0
Khaosokia_caricoides,1
Kobresia_burangensis,0
Kobresia_capillifolia,0
Kobresia_cercostachys,0
Kobresia_cuneata,0
Kobresia_curticeps,0
Kobresia_curvirostris,1
Kobresia_duthiei,0
Kobresia_esbirajbhandarii,0
Kobresia_esenbeckii,0
Kobresia_falcata,0
Kobresia_filicina,0
Kobresia_filifolia,0
Kobresia_fissiglumis,0
Kobresia_fragilis,0
Kobresia_gammiei,0
Kobresia_gandakiensis,0
Kobresia_graminifolia,0
Kobresia_mazzettii,0
Kobresia_harae,0
Kobresia_hohxilensis,0
Kobresia_humilis,0
Kobresia_inflata,0
Kobresia_kanaii,0
Kobresia_kansuensis,0
Kobresia_kobresioidea,1
Kobresia_kuekenthaliana,0
Kobresia_laxa,0
Kobresia_littledalei,0
Kobresia_loliacea,0
Kobresia_macrantha,0
Kobresia_macrolepis,0
Kobresia_mallae,0
Kobresia_myosuroides,0
Kobresia_nepalensis,0
Kobresia_nitens,0
Kobresia_prainii,0
Kobresia_pusilla,0
Kobresia_pygmaea,0
Kobresia_robusta,0
Kobresia_royleana,0
Kobresia_sanguinea,0
Kobresia_schoenoides,0
Kobresia_setschwanensis,0
Kobresia_sibirica,0
Kobresia_sikkimensis,0
Kobresia_simpliciuscula,0
Kobresia_smirnovii,0
Kobresia_squamiformis,0
Kobresia_tibetica,0
Kobresia_tunicata,0
Kobresia_uncinioides,0
Kobresia_vaginosa,0
Kobresia_vidua,0
Kobresia_woodii,0
Kobresia_yadongensis,0
Kobresia_yangii,0
Koyamaea_neblinensis,1
Kyllinga_occidentalis,1
Kyllinga_afropumila,1
Kyllinga_alba,1
Kyllinga_purpurea,1
Kyllinga_albiceps,1
Kyllinga_albogracilis,1
Kyllinga_aureovillosa,1
Kyllinga_beninensis,1
Kyllinga_bigibbosa,1
Kyllinga_brevifolia,1
Kyllinga_brunneoalata,1
Kyllinga_brunneoalba,1
Kyllinga_buchananii,1
Kyllinga_bulbosa,1
Kyllinga_cardosii,1
Kyllinga_cartilaginea,1
Kyllinga_chlorotropis,1
Kyllinga_chrysantha,1
Kyllinga_chrysanthoides,1
Kyllinga_comosipes,1
Kyllinga_controversa,1
Kyllinga_coriacea,1
Kyllinga_crassipes,1
Kyllinga_curvispiculosa,1
Kyllinga_debilis,1
Kyllinga_echinata,1
Kyllinga_eglandulosa,1
Kyllinga_elatior,1
Kyllinga_erecta,1
Kyllinga_exigua,1
Kyllinga_eximia,1
Kyllinga_filicula,1
Kyllinga_gracillima,0
Kyllinga_inaurata,1
Kyllinga_jubensis,1
Kyllinga_kamschatica,0
Kyllinga_kilianii,1
Kyllinga_lehmannii,0
Kyllinga_melanosperma,1
Kyllinga_microbracteata,1
Kyllinga_microbulbosa,1
Kyllinga_microstyla,1
Kyllinga_nemoralis,1
Kyllinga_nervosa,1
Kyllinga_ngothe,1
Kyllinga_nigripes,1
Kyllinga_nudiceps,1
Kyllinga_odorata,1
Kyllinga_pachystyla,1
Kyllinga_pauciflora,1
Kyllinga_peteri,1
Kyllinga_platyphylla,1
Kyllinga_pluristaminea,1
Kyllinga_polyphylla,1
Kyllinga_pseudobulbosa,1
Kyllinga_pulchella,1
Kyllinga_pumila,1
Kyllinga_rhizomafragilis,1
Kyllinga_robinsoniana,1
Kyllinga_senegalensis,1
Kyllinga_songeensis,1
Kyllinga_sphaerocephala,1
Kyllinga_squamulata,1
Kyllinga_stenophylla,1
Kyllinga_tanzaniae,1
Kyllinga_tibialis,1
Kyllinga_tisserantii,1
Kyllinga_tisserantioides,1
Kyllinga_ugogensis,1
Kyllinga_uniflora,1
Kyllinga_urbanii,1
Kyllinga_vaginata,1
Kyllinga_welwitschii,1
Kyllingiella_microcephala,1
Kyllingiella_polyphylla,1
Kyllingiella_simpsonii,1
Kyllingiella_ugandensis,1
Lagenocarpus_adamantinus,1
Lagenocarpus_alboniger,1
Lagenocarpus_amazonicus,1
Lagenocarpus_bracteosus,1
Lagenocarpus_celiae,1
Lagenocarpus_clarkei,1
Lagenocarpus_comatus,1
Lagenocarpus_compactus,1
Lagenocarpus_cubensis,1
Lagenocarpus_distichophyllus,1
Lagenocarpus_eriopodus,1
Lagenocarpus_glomerulatus,1
Lagenocarpus_griseus,1
Lagenocarpus_guianensis,1
Lagenocarpus_humilis,1
Lagenocarpus_junciformis,0
Lagenocarpus_lanatus,1
Lagenocarpus_minarum,1
Lagenocarpus_parvulus,1
Lagenocarpus_pendulus,1
Lagenocarpus_polyphyllus,1
Lagenocarpus_rigidus,1
Lagenocarpus_sabanensis,1
Lagenocarpus_sericeus,1
Lagenocarpus_stellatus,1
Lagenocarpus_subaphyllus,1
Lagenocarpus_tenuifolius,1
Lagenocarpus_triqueter,0
Lagenocarpus_velutinus,1
Lagenocarpus_venezuelensis,1
Lagenocarpus_verticillatus,1
Lepidosperma_amantiferrum,0
Lepidosperma_angustatum,0
Lepidosperma_aphyllum,0
Lepidosperma_australe,0
Lepidosperma_avium,0
Lepidosperma_benthamianum,0
Lepidosperma_brunonianum,0
Lepidosperma_bungalbin,0
Lepidosperma_canescens,0
Lepidosperma_carphoides,0
Lepidosperma_chinense,1
Lepidosperma_clipeicola,0
Lepidosperma_concavum,0
Lepidosperma_congestum,0
Lepidosperma_costale,0
Lepidosperma_curtisiae,0
Lepidosperma_diurnum,0
Lepidosperma_drummondii,0
Lepidosperma_effusum,0
Lepidosperma_elatius,0
Lepidosperma_evansianum,0
Lepidosperma_exaltatum,0
Lepidosperma_ferricola,0
Lepidosperma_ferriculmen,0
Lepidosperma_filiforme,0
Lepidosperma_flexuosum,0
Lepidosperma_forsythii,0
Lepidosperma_gahnioides,0
Lepidosperma_gibsonii,0
Lepidosperma_gladiatum,0
Lepidosperma_globosum,0
Lepidosperma_gracile,0
Lepidosperma_gunnii,0
Lepidosperma_inops,0
Lepidosperma_jacksonense,0
Lepidosperma_latens,0
Lepidosperma_laterale,0
Lepidosperma_leptophyllum,0
Lepidosperma_leptostachyum,0
Lepidosperma_limicola,0
Lepidosperma_longitudinale,0
Lepidosperma_lyonsii,0
Lepidosperma_neesii,0
Lepidosperma_oldfieldii,0
Lepidosperma_pauperum,1
Lepidosperma_perplanum,1
Lepidosperma_persecans,0
Lepidosperma_perteres,1
Lepidosperma_pruinosum,0
Lepidosperma_pubisquameum,0
Lepidosperma_quadrangulatum,0
Lepidosperma_resinosum,0
Lepidosperma_rostratum,0
Lepidosperma_rupestre,0
Lepidosperma_scabrum,0
Lepidosperma_semiteres,0
Lepidosperma_squamatum,0
Lepidosperma_striatum,0
Lepidosperma_tenue,0
Lepidosperma_tetraquetrum,0
Lepidosperma_tortuosum,0
Lepidosperma_tuberculatum,1
Lepidosperma_urophorum,0
Lepidosperma_ustulatum,0
Lepidosperma_viscidum,0
Lepironia_articulata,1
Lipocarpha_abietina,1
Lipocarpha_albiceps,1
Lipocarpha_atra,1
Lipocarpha_barteri,1
Lipocarpha_bawangensis,1
Lipocarpha_chinensis,1
Lipocarpha_comosa,1
Lipocarpha_constricta,1
Lipocarpha_drummondii,0
Lipocarpha_echinus,1
Lipocarpha_filiformis,1
Lipocarpha_gracilis,1
Lipocarpha_hemisphaerica,1
Lipocarpha_kernii,1
Lipocarpha_leucaspis,1
Lipocarpha_maculata,1
Lipocarpha_mangarevica,1
Lipocarpha_mexicana,1
Lipocarpha_micrantha,1
Lipocarpha_microcephala,1
Lipocarpha_monostachya,1
Lipocarpha_nana,1
Lipocarpha_occidentalis,0
Lipocarpha_perspicua,1
Lipocarpha_prieuriana,1
Lipocarpha_pygmaea,1
Lipocarpha_raynaleana,1
Lipocarpha_reddyi,1
Lipocarpha_rehmannii,1
Lipocarpha_robinsonii,1
Lipocarpha_salzmanniana,1
Lipocarpha_schomburgkii,1
Lipocarpha_squarrosa,1
Lipocarpha_thermalis,1
Machaerina_acuta,0
Machaerina_anceps,1
Machaerina_angustifolia,1
Machaerina_arthrophylla,0
Machaerina_articulata,1
Machaerina_aspericaulis,1
Machaerina_austrobrasiliensis,0
Machaerina_ayangannensis,1
Machaerina_bidwellii,1
Machaerina_complanata,0
Machaerina_cubensis,1
Machaerina_deplanchei,1
Machaerina_disticha,1
Machaerina_ekmanii,1
Machaerina_ensifolia,0
Machaerina_ensigera,0
Machaerina_falcata,1
Machaerina_ficticia,1
Machaerina_filifolia,1
Machaerina_flexuosa,1
Machaerina_glomerata,1
Machaerina_gunnii,1
Machaerina_hirta,1
Machaerina_huttonii,0
Machaerina_insularis,0
Machaerina_involuta,0
Machaerina_iridifolia,1
Machaerina_juncea,0
Machaerina_lamii,1
Machaerina_lavarum,1
Machaerina_laxa,0
Machaerina_maingayi,1
Machaerina_mariscoides,1
Machaerina_milnei,1
Machaerina_montana,1
Machaerina_monticola,1
Machaerina_muelleri,0
Machaerina_myriantha,1
Machaerina_nuda,0
Machaerina_nukuhivensis,1
Machaerina_preissii,0
Machaerina_raiateensis,1
Machaerina_restioides,1
Machaerina_rubiginosa,1
Machaerina_scirpoidea,0
Machaerina_sinclairii,1
Machaerina_tenax,0
Machaerina_teretifolia,0
Machaerina_tetragona,0
Machaerina_vaginalis,0
Mapania_africana,1
Mapania_amplivaginata,1
Mapania_angustifolia,1
Mapania_archboldii,1
Mapania_arunachalensis,0
Mapania_assimilis,1
Mapania_aturensis,1
Mapania_baccifera,1
Mapania_balansae,1
Mapania_baldwinii,1
Mapania_bancana,1
Mapania_borneensis,1
Mapania_bougainvillensis,1
Mapania_caudata,1
Mapania_coodei,1
Mapania_coriandrum,1
Mapania_cuatrecasasii,1
Mapania_cuspidata,1
Mapania_debilis,1
Mapania_effusa,1
Mapania_enodis,1
Mapania_ferruginea,1
Mapania_floribunda,1
Mapania_foxworthyi,1
Mapania_graminea,1
Mapania_hispida,1
Mapania_holttumii,1
Mapania_imeriensis,1
Mapania_immersa,1
Mapania_insignis,1
Mapania_kurzii,1
Mapania_latifolia,1
Mapania_liberiensis,1
Mapania_linderi,1
Mapania_longiflora,1
Mapania_lorea,1
Mapania_macrantha,1
Mapania_macrocephala,1
Mapania_macrophylla,1
Mapania_maguireana,1
Mapania_mangenotiana,1
Mapania_mannii,1
Mapania_maschalina,1
Mapania_meditensis,1
Mapania_micrococca,1
Mapania_micropandanus,1
Mapania_monostachya,1
Mapania_moseleyi,1
Mapania_neblina,1
Mapania_nudispica,1
Mapania_obscuriflora,1
Mapania_pacifica,1
Mapania_palustris,1
Mapania_paradoxa,1
Mapania_pedunculata,1
Mapania_pubisquama,1
Mapania_pycnocephala,1
Mapania_pycnostachya,1
Mapania_raynaliana,1
Mapania_rhynchocarpa,1
Mapania_richardsii,1
Mapania_rionegrensis,1
Mapania_sessilis,1
Mapania_seychellaria,1
Mapania_silhetensis,1
Mapania_soyauxii,1
Mapania_spadicea,1
Mapania_squamata,1
Mapania_steyermarkii,1
Mapania_sumatrana,1
Mapania_surinamensis,1
Mapania_sylvatica,1
Mapania_tamdaoensis,1
Mapania_tenuiscapa,1
Mapania_tepuiana,1
Mapania_testui,1
Mapania_theobromina,1
Mapania_tonkinensis,1
Mapania_vitiensis,1
Mapania_wallichii,1
Mapania_zeylanica,1
Mesomelaena_graciliceps,0
Mesomelaena_preissii,0
Mesomelaena_stygia,0
Mesomelaena_tetragona,0
Microdracoides_squamosus,1
Morelotia_affinis,0
Morelotia_gahniiformis,1
Neesenbeckia_punctoria,0
Nelmesia_melanostachya,1
Nemum_angolense,1
Nemum_atracuminatum,1
Nemum_bulbostyloides,1
Nemum_capitatum,1
Nemum_equitans,1
Nemum_raynalii,1
Nemum_spadiceum,1
Oreobolopsis_clementis,0
Oreobolopsis_inversa,1
Oreobolopsis_tepalifera,1
Oreobolus_acutifolius,0
Oreobolus_ambiguus,1
Oreobolus_cleefii,1
Oreobolus_distichus,0
Oreobolus_ecuadorensis,1
Oreobolus_furcatus,1
Oreobolus_goeppingeri,1
Oreobolus_impar,0
Oreobolus_kuekenthalii,1
Oreobolus_obtusangulus,1
Oreobolus_oligocephalus,0
Oreobolus_oxycarpus,0
Oreobolus_pectinatus,0
Oreobolus_pumilio,1
Oreobolus_strictus,0
Oreobolus_tholicarpus,0
Oreobolus_venezuelensis,1
Oxycaryum_cubense,1
Paramapania_flaccida,1
Paramapania_gracillima,1
Paramapania_longirostris,1
Paramapania_parvibractea,1
Paramapania_radians,1
Paramapania_rostrata,1
Paramapania_simplex,1
Phylloscirpus_acaulis,0
Phylloscirpus_boliviensis,1
Phylloscirpus_deserticola,1
Pleurostachys_angustifolia,1
Pleurostachys_beyrichii,0
Pleurostachys_bracteolata,1
Pleurostachys_bradei,1
Pleurostachys_calyptrocaryoides,1
Pleurostachys_densifoliata,0
Pleurostachys_distichophylla,1
Pleurostachys_douglasii,1
Pleurostachys_foliosa,1
